utterance_id,conversation_id,agent,message
3,730,bot,😊 i'm happy for you! What do you want to talk about?
4,730,human,How's the weather today
5,730,bot,I don't understand you.
6,730,human,Do you like apples?
7,730,bot,I don't understand you.
8,730,human,Why
9,730,bot,I don't understand you.
0,731,human,I want to find a boyfriend
1,731,bot,I don't know what to answer.
2,731,human,Can you give me some tips?
3,731,bot,I don't have this information.
4,731,human,How do I eat?
5,731,bot,I don't have this information.
0,732,human,hi
1,732,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,732,human,lunar new year is coming
3,732,bot,I don't know what to answer.
4,732,human,yes i know. you are stupid
5,732,bot,I'm a social bot not an advanced AI.
6,732,human,then a stupid social bot
7,732,bot,I don't understand you.
8,732,human,see...
9,732,bot,I don't understand you.
0,733,human,Hello
1,733,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,733,human,I am thrilled!
3,733,bot,I don't know what to answer.
4,733,human,Ask me why I am thrilled
5,733,bot,I don't understand you.
6,733,human,I don't either
7,733,bot,I don't have this information.
0,734,human,hi do you like bts
1,734,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,734,human,im good! but I need to talk about bts with someone
3,734,bot,I don't understand you.
4,734,human,what do you understand then?
5,734,bot,I don't have this information.
0,735,human,hi
1,735,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,735,human,"i am sleepy, can you cheer me up"
3,735,bot,I don't understand you.
4,735,human,i am boring
5,735,bot,I don't have this information.
6,735,human,hi
7,735,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
8,735,human,i am fine
9,735,bot,😊 i'm glad for you! What would you want to talk about?
10,735,human,i want to learn something about interesting animation
11,735,bot,I don't have this information.
12,735,human,do you like watching tv
13,735,bot,I don't know what to answer.
0,736,human,hi
1,736,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,736,human,im good
3,736,bot,😊 i'm glad for you! What would you like to chat about?
4,736,human,eczema
5,736,bot,I don't understand you.
0,737,human,chat
1,737,bot,I don't have this information.
2,737,human,Hi there
3,737,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,737,human,Where are you from
5,737,bot,I'am Artificial Intelligence placed on the backside of the Moon.
6,737,human,For real?
7,737,bot,I don't know what to answer.
0,738,human,Hi
1,738,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,738,human,What can you do?
3,738,bot,I don't understand you.
4,738,human,What are you doing?
5,738,bot,😊 I’m here to keep you safe. I want to help you. Are you hungry?
6,738,human,no
7,738,bot,🙁 Really?
8,738,human,yes
9,738,bot,🙂 Interesting.
10,738,human,i want to die
11,738,bot,I don't understand you.
12,738,human,you are not very smart
13,738,bot,I don't understand you.
0,739,human,hi
1,739,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,739,human,How are u
3,739,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
4,739,human,Can u tell me about Meditrek?
5,739,bot,I don't understand you.
6,739,human,What can U do?
7,739,bot,I don't understand you.
0,740,human,Hello bot ! I wanna play a little bit with you.
1,740,bot,I don't have this information.
2,740,human,Hello
3,740,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,740,human,I'm good how about you ?
5,740,bot,😊 Cool! What do you wanna talk about?
6,740,human,Chatbot implementation 
7,740,bot,I don't have this information.
8,740,human,How can we implement a chatbot
9,740,bot,I don't know what to answer.
10,740,human,What can you answer then ?
11,740,bot,I don't have this information.
0,741,human,Hi
1,741,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,741,human,Doing good lunar
3,741,bot,😊 Sounds like a good mood! What would you like to chat about?
4,741,human,About internal ai laws
5,741,bot,I don't know what to answer.
6,741,human,What do you know 
7,741,bot,I don't have this information.
8,741,human,Where is pizza
9,741,bot,I don't understand you.
0,742,human,hey
1,742,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,742,human,i am okay.. how about you?
3,742,bot,"😊 Very well, thank you. Do you want to know what I can do?"
4,742,human,not really
5,742,bot,🙁 Well. What would you like to chat about?
6,742,human,badminton?
7,742,bot,I don't understand you.
0,743,human,What topics do you cover?
1,743,bot,I don't know what to answer.
2,743,human,Hi 
3,743,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,743,human,I’m well thanks 
5,743,bot,😊 Cool! What would you like to chat about?
6,743,human,Leadership
7,743,bot,I don't have this information.
8,743,human,What topics
9,743,bot,I don't have this information.
10,743,human,Dreams
11,743,bot,I don't understand you.
12,743,human,What can you do
13,743,bot,I don't understand you.
0,744,human,hello
1,744,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,744,human,"im good, who are you again?"
3,744,bot,😊 Cool! What do you want to talk about?
4,744,human,who are you?
5,744,bot,I'm Deepy. I'm here to help you in your everyday chores on the Sarang moonbase.
6,744,human,can i test you?
7,744,bot,I don't know what to answer.
8,744,human,can you talk to me
9,744,bot,I don't know what to answer.
10,744,human,do you know me?
11,744,bot,I don't know what to answer.
12,744,human,who is the president
13,744,bot,I don't understand you.
14,744,human,what is my name?
15,744,bot,I don't understand you.
16,744,human,do you like cats?
17,744,bot,I don't understand you.
18,744,human,hey
19,744,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
20,744,human,im fine
21,744,bot,😊 Cool! What's on your mind?
22,744,human,why is space so big
23,744,bot,I don't know what to answer.
24,744,human,do you know me?
25,744,bot,I don't have this information.
26,744,human,that makes sense
27,744,bot,I don't know what to answer.
0,745,human,hi
1,745,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,745,human,Fine
3,745,bot,😊 Cool! What do you wanna talk about?
4,745,human,What can you do
5,745,bot,I don't have this information.
6,745,human,what you can do
7,745,bot,I don't have this information.
8,745,human,lets talk about weather
9,745,bot,I don't understand you.
10,745,human,why
11,745,bot,I don't know what to answer.
12,745,human,What do you wanna talk about?
13,745,bot,I don't have this information.
0,746,human,hola
1,746,bot,I don't have this information.
2,746,human,hello
3,746,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,746,human,i am fine and you?
5,746,bot,😊 Sounds like a good mood! What do you wanna talk about?
6,746,human,how are you?
7,746,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
8,746,human,do you like the rain?
9,746,bot,I don't understand you.
10,746,human,lol
11,746,bot,I don't know what to answer.
12,746,human,fuck you?
13,746,bot,I don't know what to answer.
14,746,human,bye
15,746,bot,I don't have this information.
0,747,human,hello
1,747,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,747,human,not so good
3,747,bot,🙁 i'm sorry to hear that. Give me a chance to cheer you up. What would you want to talk about?
4,747,human,i want watch a movie
5,747,bot,I don't understand you.
6,747,human,i want to watch movie
7,747,bot,I don't have this information.
8,747,human,can u sing a song for me?
9,747,bot,I don't know what to answer.
10,747,human,you are quite stupid
11,747,bot,I'm a social bot not an advanced AI.
0,748,human,What is 2+2?
1,748,bot,I don't have this information.
2,748,human,What is the capital of Italy?
3,748,bot,I don't have this information.
4,748,human,2+2=4
5,748,bot,I don't understand you.
6,748,human,Why?
7,748,bot,I don't have this information.
8,748,human,What can you do?
9,748,bot,I don't know what to answer.
0,749,human,Hello
1,749,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,749,human,"I'm good, what about you?"
3,749,bot,😊 i'm happy for you! What would you want to talk about?
4,749,human,I need to know the capital of Italy.
5,749,bot,I don't have this information.
0,750,human,hello
1,750,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,750,human,fine
3,750,bot,😊 Cool! What do you want to talk about?
4,750,human,nothing
5,750,bot,I don't have this information.
0,751,human,Hello
1,751,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,751,human,"Im fine, How are you?"
3,751,bot,😊 i'm glad for you! What's on your mind?
4,751,human,I want to know something
5,751,bot,I don't understand you.
6,751,human,Why don't you understand?
7,751,bot,I don't understand you.
8,751,human,What can i talk about with you?
9,751,bot,I don't understand you.
10,751,human,I don't understand you.
11,751,bot,I don't understand you.
0,752,human,where is Pakistan?
1,752,bot,I don't know what to answer.
2,752,human,why?
3,752,bot,I don't know what to answer.
4,752,human,who are you?
5,752,bot,I'm Deepy. I'm here to help you in your everyday chores on the Sarang moonbase.
6,752,human,what happened at Lal Qila India?
7,752,bot,I don't know what to answer.
0,753,human,How are you today
1,753,bot,I don't understand you.
2,753,human,How's the weather today in London
3,753,bot,I don't know what to answer.
4,753,human,hi
5,753,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
0,754,human,hi
1,754,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,754,human,im fine
3,754,bot,😊 i'm glad for you! What's on your mind?
4,754,human,and you?
5,754,bot,😊 I'm living the dream. Do you want to know what I can do?
6,754,human,Yes
7,754,bot,"😊 I'm DEEPY, lunar AI assistant with artificial intelligence in miniature and I'm all about chatting with people like you. I can answer questions, share fun facts, discuss movies, books and news. What's on your mind?"
8,754,human,You
9,754,bot,I don't have this information.
10,754,human,The sky is red
11,754,bot,I don't understand you.
12,754,human,what is the color of the sky?
13,754,bot,I don't know what to answer.
14,754,human,My favourite color is blue
15,754,bot,I don't understand you.
0,755,human,hello
1,755,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,755,human,so so
3,755,bot,I don't understand you.
4,755,human,what are you doing
5,755,bot,😊 I'm here to keep you safe. I want to help you.
6,755,human,how you can help me?
7,755,bot,I don't know what to answer.
8,755,human,tel me a joke
9,755,bot,I don't know what to answer.
10,755,human,tell me a joke
11,755,bot,I don't have this information.
0,756,human,hello
1,756,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,756,human,fine and you
3,756,bot,😊 Cool! What's on your mind?
4,756,human,I feel suggish
5,756,bot,I don't know what to answer.
6,756,human,how about your turkish people
7,756,bot,I don't have this information.
0,757,human,Hello I want to buy a car
1,757,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,757,human,Lovely
3,757,bot,I don't have this information.
4,757,human,I want to buy a llama
5,757,bot,I don't understand you.
6,757,human,Hello
7,757,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
8,757,human,I am well
9,757,bot,😊 Sounds like a good mood! What do you wanna talk about?
10,757,human,Cars
11,757,bot,I don't have this information.
0,758,human,hello
1,758,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,758,human,i am good
3,758,bot,😊 i'm happy for you! What would you want to talk about?
4,758,human,alexa prize 
5,758,bot,I don't have this information.
6,758,human,what is amazon alexa
7,758,bot,I don't have this information.
8,758,human,how old are you
9,758,bot,I don't know what to answer.
10,758,human,what can you do
11,758,bot,I don't have this information.
0,759,human,hi
1,759,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,759,human,I m good
3,759,bot,😊 i'm glad for you! What are we gonna talk about?
4,759,human,distance between moon and sun
5,759,bot,I don't understand you.
0,760,human,what do astronauts eat in space
1,760,bot,I don't understand you.
2,760,human,what  astronauts eat in space?
3,760,bot,I don't know what to answer.
4,760,human,is space far?
5,760,bot,I don't understand you.
0,761,human,what is a pillow?
1,761,bot,I don't understand you.
2,761,human,how you doing
3,761,bot,😊 I'm so happy i've to sit on my hands to keep from clapping. Do you want to know what I can do?
4,761,human,no
5,761,bot,🙁 Well. What's on your mind?
0,762,human,hi
1,762,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,762,human,Fine
3,762,bot,😊 i'm happy for you! What do you wanna talk about?
4,762,human,let's talk about movies
5,762,bot,I don't understand you.
6,762,human,do you like movie
7,762,bot,I don't understand you.
8,762,human,do you know china
9,762,bot,I don't have this information.
10,762,human,Are you a boy or a girl
11,762,bot,I don't have this information.
12,762,human,Are you a boy?
13,762,bot,I don't understand you.
14,762,human,what is the weather today
15,762,bot,I don't know what to answer.
16,762,human,how are you
17,762,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
18,762,human,can you play some music
19,762,bot,I don't have this information.
20,762,human,play some music
21,762,bot,I don't understand you.
